Name,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV2766,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
ASV2767,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,AAP99,NA
ASV2768,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,terrigena
ASV2769,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,NA
ASV2770,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Oceanococcus,NA
ASV2771,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudodonghicola,NA
ASV2772,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2773,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,NA,NA
ASV2774,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfopila,NA
ASV2775,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2776,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,Izimaplasma,NA
ASV2777,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oleibacter,NA
ASV2778,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2779,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
ASV2780,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oleibacter,NA
ASV2781,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,NA,NA
ASV2782,Bacteria,NA,NA,NA,NA,NA,NA
ASV2783,Bacteria,NA,NA,NA,NA,NA,NA
ASV2784,Bacteria,NA,NA,NA,NA,NA,NA
ASV2785,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2786,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2787,Bacteria,NA,NA,NA,NA,NA,NA
ASV2788,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidetes_VC2.1_Bac22,NA,NA,NA
ASV2789,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,NA,NA,NA
ASV2790,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,MSBL8,NA,NA
ASV2791,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
ASV2792,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinimicrobium,NA
ASV2793,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,NA,NA
ASV2794,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Donghicola,NA
ASV2795,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV2796,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
ASV2797,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
ASV2798,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Parvimonas,NA
ASV2799,Bacteria,Firmicutes,Clostridia,Clostridiales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,NA
ASV2800,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,NA,NA
ASV2801,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,NA
ASV2802,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,NA
ASV2803,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV2804,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2805,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2806,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,NA,NA
ASV2807,Bacteria,Firmicutes,NA,NA,NA,NA,NA
ASV2808,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA
ASV2809,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Maricurvus,NA
ASV2810,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
ASV2811,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,NA
ASV2812,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XII,Fusibacter,NA
ASV2813,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,NA,NA,NA
ASV2814,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,Izimaplasma,NA
ASV2815,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pseudocitrobacter,NA
ASV2816,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,rivuli
ASV2817,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV2818,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,NA
ASV2819,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,NA,NA
ASV2820,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Neptuniibacter,NA
ASV2821,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
ASV2822,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Arcticibacter,NA
ASV2823,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA
ASV2824,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,NA
ASV2825,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA
ASV2826,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
ASV2827,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
ASV2828,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA
ASV2829,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanosphaerula,NA
ASV2830,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,NA,NA,NA
ASV2831,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,NA
ASV2832,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,NA
ASV2833,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Marinospirillum,NA
ASV2834,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV2835,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Mogibacterium,NA
ASV2836,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,NA
ASV2837,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,NA
ASV2838,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,NA
ASV2839,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA,NA
ASV2840,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,NA,NA,NA
ASV2841,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
ASV2842,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
ASV2843,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA
ASV2844,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,KD3-10,NA,NA
ASV2845,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
ASV2846,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,NA,NA
ASV2847,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Zambryskibacteria,NA,NA,NA
ASV2848,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,NA
ASV2849,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
ASV2850,Bacteria,Patescibacteria,WWE3,NA,NA,NA,NA
ASV2851,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,pumilum
ASV2852,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,NA
ASV2853,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,NA
ASV2854,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,NA,NA
ASV2855,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,NA
ASV2856,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,NA
ASV2857,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,NA
ASV2858,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,NA,NA,NA
ASV2859,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NA,NA,NA
ASV2860,Bacteria,Patescibacteria,Berkelbacteria,NA,NA,NA,NA
ASV2861,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV2862,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,NA,NA
ASV2863,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas,NA
ASV2864,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV2865,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,NA,NA
ASV2866,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV2867,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,haifense
ASV2868,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Blvii28_wastewater-sludge_group,NA
ASV2869,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Mogibacterium,NA
ASV2870,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,suicordis
ASV2871,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Propionivibrio,NA
ASV2872,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,NA
ASV2873,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Jorgensenbacteria,NA,NA,NA
ASV2874,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA
ASV2875,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA
ASV2876,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
ASV2877,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
ASV2878,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV2879,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
ASV2880,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,NA,NA
ASV2881,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Neptuniibacter,NA
ASV2882,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2883,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2884,Bacteria,NA,NA,NA,NA,NA,NA
ASV2885,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,NA,NA
ASV2886,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2887,Bacteria,NA,NA,NA,NA,NA,NA
ASV2888,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV2889,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
ASV2890,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,NA
ASV2891,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
ASV2892,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,Izimaplasma,NA
ASV2893,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,NA
ASV2894,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudodonghicola,NA
ASV2895,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
ASV2896,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sedimentitalea,NA
ASV2897,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
ASV2898,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,Nisaea,NA
ASV2899,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA
ASV2900,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,NA,NA
ASV2901,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,NA,NA,NA
ASV2902,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,NA
ASV2903,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,NA,NA
ASV2904,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,NA
ASV2905,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
ASV2906,Bacteria,Actinobacteria,NA,NA,NA,NA,NA
ASV2907,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,NA,NA
ASV2908,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
ASV2909,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
ASV2910,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA
ASV2911,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2912,Bacteria,NA,NA,NA,NA,NA,NA
ASV2913,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
ASV2914,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,NA
ASV2915,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA
ASV2916,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
ASV2917,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter_4,NA
ASV2918,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,NA,NA
ASV2919,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
ASV2920,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,NA,NA,NA
ASV2921,Bacteria,NA,NA,NA,NA,NA,NA
ASV2922,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2923,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV2924,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Methylophaga,NA
ASV2925,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
ASV2926,Bacteria,Omnitrophicaeota,NA,NA,NA,NA,NA
ASV2927,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
ASV2928,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,NA
ASV2929,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA
ASV2930,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,NA
ASV2931,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA
ASV2932,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,micronuciformis
ASV2933,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,NA
ASV2934,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA
ASV2935,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,NA,NA
ASV2936,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV2937,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,NA
ASV2938,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oleibacter,NA
ASV2939,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,NA
ASV2940,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Asteroleplasma,NA
ASV2941,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA
ASV2942,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,NA
ASV2943,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,NA,NA
ASV2944,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,NA,NA,NA
ASV2945,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,NA
ASV2946,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
ASV2947,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV2948,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,NA
ASV2949,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Schwartzia,NA
ASV2950,Bacteria,Patescibacteria,CPR2,NA,NA,NA,NA
ASV2951,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,NA
ASV2952,Bacteria,Acidobacteria,Holophagae,Subgroup_7,NA,NA,NA
ASV2953,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,NA
ASV2954,Bacteria,Patescibacteria,CPR2,NA,NA,NA,NA
ASV2955,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Midichloriaceae,NA,NA
ASV2956,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA
ASV2957,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,NA
ASV2958,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,NA
ASV2959,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
ASV2960,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,NA
ASV2961,Bacteria,NA,NA,NA,NA,NA,NA
ASV2962,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,NA
ASV2963,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA
ASV2964,Bacteria,NA,NA,NA,NA,NA,NA
ASV2965,Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,NA,NA,NA
ASV2966,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
ASV2967,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,NA
ASV2968,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,NA
ASV2969,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,NA
ASV2970,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus_Endoecteinascidia,NA
ASV2971,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV2972,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,NA,NA
ASV2973,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Parvimonas,NA
ASV2974,Bacteria,Proteobacteria,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,NA,NA
ASV2975,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
ASV2976,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
ASV2977,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Advenella,NA
ASV2978,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Beckwithbacteria,NA,NA,NA
ASV2979,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Succinispira,NA
ASV2980,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Actimicrobium,NA
ASV2981,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV2982,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-010,NA
ASV2983,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV2984,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,oryziterrae
ASV2985,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
ASV2986,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,NA,NA,NA
ASV2987,Bacteria,Firmicutes,Bacilli,Bacillales,Family_XII,Exiguobacterium,NA
ASV2988,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,NA,NA,NA
ASV2989,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV2990,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,cvE6,NA,NA
ASV2991,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,NA
ASV2992,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,NA,NA
ASV2993,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,NA
ASV2994,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
ASV2995,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,NA
ASV2996,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
ASV2997,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
ASV2998,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
ASV2999,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,NA
ASV3000,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA
ASV3001,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
ASV3002,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Finniella,NA
ASV3003,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
ASV3004,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Bernardetiaceae,Bernardetia,NA
ASV3005,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA
ASV3006,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV3007,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Parafrigoribacterium,NA
ASV3008,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,NA,NA,NA
ASV3009,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA
ASV3010,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,NA
ASV3011,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,NA,NA,NA
ASV3012,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV3013,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
ASV3014,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,NA
ASV3015,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,NA
ASV3016,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
ASV3017,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,NA,NA
ASV3018,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,NA
ASV3019,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Oceanococcus,NA
