Group,daily_1,daily_2,daily_3,daily_4
Erysipelothrix,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Novosphingobium,0.0,0.0,0.0,0.0
Marinilabiaceae_ge,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacillaceae_unclassified,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Cyclobacterium,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Proteiniclasticum,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
uncultured_ge,0.0,0.0,0.0,0.0
Candidatus_Azambacteria_ge,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Candidatus_Azambacteria_ge,0.0,0.0,0.0,0.0
uncultured_ge,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
BD2-11_terrestrial_group_ge,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Treponema_2,0.0,0.0,0.0,0.0
Prevotella_7,0.0,0.0,0.0,0.0
uncultured_ge,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Marispirillum,0.0,0.0,0.0,0.0
Methanobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Sphingomonadaceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
CL500-29_marine_group,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.00033068783068783067,0.0
Colwelliaceae_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Saprospiraceae_unclassified,0.0,0.0,0.0,0.0
Adhaeribacter,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Lysobacter,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Saccharibacteria_ge,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Saprospiraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Ruminococcaceae_unclassified,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
FamilyI_unclassified,0.0,0.0,0.0,0.0
Bacteriovorax,0.0,0.0,0.0,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
NB1-n_ge,0.0,0.0,0.0,0.0
Fodinicola,0.0,0.0,0.0,0.0
Halieaceae_unclassified,0.0,0.0,0.0,0.0
Christensenellaceae_R-7_group,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Veillonella,0.0,0.0,0.0,0.0
Rickettsiaceae_ge,0.0,0.0,0.0,0.0
Candidatus_Woesebacteria_ge,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Arcobacter,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Modestobacter,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
0319-6G20_ge,0.0,0.0,0.0,0.0
ML-A-10_ge,0.0,0.0,0.0,0.0
Desulfobulbaceae_unclassified,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
Lachnospiraceae_NK4A136_group,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
uncultured_ge,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Arenimonas,0.0,0.0,0.0,0.0
Prevotella_2,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Romboutsia,0.0,0.0,0.0,0.0
Acinetobacter,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Emticicia,0.0,0.0,0.0,0.0
OPB35_soil_group_ge,0.0,0.0,0.0,0.0
Parvimonas,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Phormidium,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
FBP_ge,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Alkalispirochaeta,0.0,0.0,0.0,0.0
Tabrizicola,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Kordiimonas,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.0,0.0
Enterobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Alteromonadaceae_unclassified,0.0,0.0,0.0,0.0
Ignavibacteriales_unclassified,0.0,0.0,0.0,0.0
Mollicutes_RF9_ge,0.0,0.0,0.0,0.0
Corynebacterium_1,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Rhizobiales_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Thalassotalea,0.0,0.0,0.0,0.00033333333333333332
Rhodovulum,0.0,0.0,0.0,0.0
Roseimaritima,0.0,0.0,0.0,0.0
Novosphingobium,0.0,0.0,0.0,0.0
Peptostreptococcus,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Omnitrophica_ge,0.0,0.0,0.0,0.0
Oceanospirillum,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
SPOTSOCT00m83_ge,0.0,0.0,0.0,0.0
Family_XIII_AD3011_group,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Candidatus_Amesbacteria_ge,0.0,0.0,0.0,0.0
TK34_ge,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Rhodospirillales_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Peredibacter,0.0,0.0,0.0,0.0
Chitinivibrio,0.0,0.0,0.0,0.0
Candidatus_Collierbacteria_ge,0.0,0.0,0.0,0.0
Family_XIII_ge,0.0,0.0,0.0,0.0
Draconibacteriaceae_unclassified,0.0,0.0,0.0,0.0
Bacteroidales_RF16_group_ge,0.0,0.0,0.0,0.0
Erysipelotrichaceae_UCG-004,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Erysipelotrichaceae_UCG-004,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Chitinophagaceae_unclassified,0.0,0.0,0.0,0.0
Parcubacteria_unclassified,0.0,0.0,0.0,0.0
Parcubacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Balneola,0.0,0.0,0.0,0.0
Filimonas,0.0,0.0,0.0,0.0
Desulfotalea,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacteriales_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Aquicella,0.0,0.0,0.0,0.0
Salinirepens,0.0,0.0,0.0,0.0
Oceanobacterium,0.0,0.0,0.0,0.0
Rothia,0.0,0.0,0.0,0.0
Ruminococcaceae_UCG-014,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Micrococcaceae_unclassified,0.0,0.0,0.0,0.0
Piscirickettsiaceae_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Ruminococcaceae_UCG-010,0.0,0.0,0.0,0.0
Polymorphobacter,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0
Oceanospirillaceae_unclassified,0.0,0.0,0.0,0.0
OM190_ge,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Hymenobacter,0.0,0.0,0.0,0.0
Gaiellales_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Planococcaceae_unclassified,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Aquicella,0.0,0.0,0.0,0.0
Neptunomonas,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
93),0.0,0.0,0.0,0.0
Rickettsiaceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
ODP1230B8.23_ge,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.00033333333333333332
Pyruvatibacter,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Cucumibacter,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Defluviitaleaceae_UCG-011,0.0,0.0,0.0,0.0
Defluviitaleaceae_UCG-011,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Bacteroidetes_VC2.1_Bac22_ge,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Exiguobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Parcubacteria_unclassified,0.0,0.0,0.0,0.0
Candidatus_Jorgensenbacteria_ge,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Alkalispirochaeta,0.0,0.0,0.0,0.0
Omnitrophica_ge,0.0,0.0,0.0,0.0
Saccharibacteria_ge,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Marinobacterium,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Chitinivibrio,0.0,0.0002981514609421586,0.0,0.0
Chitinivibrio,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Desulfobacter,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Alteromonadales_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_Incertae_Sedis_unclassified,0.0,0.0,0.0,0.0
Chloroplast_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Spongiibacter,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Roseomonas,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Cyanobacteria_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Ruminococcaceae_UCG-014,0.0,0.0,0.0,0.0
Subgroup_26_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Cohaesibacter,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Cyclobacterium,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Chloroplast_ge,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Chitinivibrio,0.0,0.0,0.0,0.0
Spirochaeta_2,0.0,0.0,0.0,0.0
Roseomonas,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Donghicola,0.0,0.0,0.0,0.0
Maritalea,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
SPOTSOCT00m83_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.00033333333333333332
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Corynebacterium_1,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bdellovibrio,0.00031836994587710921,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
marine_group,0.0,0.0,0.0,0.0
Acidiferrobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Halomonadaceae_ge,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Chitinophagaceae_unclassified,0.0,0.0,0.0,0.0
Bdellovibrio,0.0,0.0,0.0,0.0
Bacteroidetes_VC2.1_Bac22_ge,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Candidatus_Woesebacteria_ge,0.0,0.0,0.0,0.0
Shinella,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Cytophagaceae_unclassified,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteroidetes_vadinHA17_ge,0.00031836994587710921,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Curtobacterium,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
BPS-CK174_ge,0.0,0.0,0.0,0.0
Thalassotalea,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Planctomycetes_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Opitutus,0.0,0.0,0.0,0.0
Porphyromonas,0.0,0.0,0.0,0.0
Bacteriovorax,0.0,0.0,0.0,0.0
Oleiphilus,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Parcubacteria_unclassified,0.0,0.0,0.0,0.0
Geobacillus,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Ferruginibacter,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Haliangium,0.0,0.0,0.0,0.0
Peredibacter,0.0,0.0,0.0,0.0
Oceanospirillum,0.0,0.0,0.0,0.0
FamilyI_unclassified,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Campylobacteraceae_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Family_XIII_unclassified,0.0,0.0,0.0,0.0
Chloroplast_ge,0.0,0.0,0.0,0.0
Legionella,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
FamilyI_unclassified,0.0,0.0,0.0,0.0
Carboxylicivirga,0.0,0.0,0.00033266799733865598,0.0
unclassified,0.0,0.0,0.0,0.00032552083333333332
Bacteria_unclassified,0.0,0.0,0.0,0.0
FamilyI_unclassified,0.0,0.0,0.0,0.0
Maricurvus,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Desulfobulbaceae_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Desulfobacter,0.0,0.0,0.0,0.0
HTA4_ge,0.0,0.0,0.0,0.0
Dyadobacter,0.0,0.0,0.0,0.0
Gaiellales_unclassified,0.0,0.0,0.0,0.0
Thalassobaculum,0.0,0.0,0.0,0.0
Aquicella,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Candidatus_Woesebacteria_ge,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.00033068783068783067,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Pirellula,0.00031836994587710921,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Saprospiraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Intestinibacter,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
M55-D21_ge,0.0,0.0,0.0,0.0
Sphingomonadaceae_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
JG34-KF-161_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Candidatus_Azambacteria_ge,0.0,0.0,0.0,0.0
Defluviitaleaceae_UCG-011,0.0,0.0,0.0,0.0
Legionella,0.0,0.0,0.0,0.0
Parcubacteria_unclassified,0.0,0.0,0.0,0.0
OPB35_soil_group_ge,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Alistipes,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Phascolarctobacterium,0.0,0.0,0.0,0.0
Rhodocyclaceae_unclassified,0.0,0.0,0.0,0.0
Archaea_unclassified,0.00031836994587710921,0.0,0.0,0.0
Neptuniibacter,0.0,0.0,0.0,0.0
Chryseobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Micrococcaceae_unclassified,0.0,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.00033266799733865598,0.0
Ferrimonas,0.0,0.0,0.0,0.0
FBP_ge,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Blautia,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.0,0.0
Cytophagales_unclassified,0.0,0.0,0.0,0.0
Pseudomonadaceae_unclassified,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.00031836994587710921,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Xanthobacteraceae_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Arcobacter,0.0,0.0,0.0,0.0
Donghicola,0.0,0.0,0.0,0.0
Rickettsiaceae_unclassified,0.0,0.0,0.0,0.0
Fusobacterium,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Actinobacteria_unclassified,0.0,0.0,0.0,0.0
Candidatus_Amoebophilus,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Gemmatimonadetes_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.00031836994587710921,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Candidatus_Magasanikbacteria_ge,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Lentisphaerae_unclassified,0.0,0.0,0.0,0.0
Alistipes,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Aquamicrobium,0.0,0.0,0.0,0.0
Aeromicrobium,0.0,0.0,0.0,0.0
Firmicutes_unclassified,0.0,0.0,0.0,0.00033500837520938025
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
FBP_ge,0.0,0.0,0.0,0.0
93),0.0,0.0,0.0,0.0
Draconibacteriaceae_unclassified,0.0,0.0,0.0,0.0
Phyllobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Arcobacter,0.0,0.0,0.0,0.0
ST-12K33_ge,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Acidaminococcus,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Cyclobacterium,0.0,0.0,0.0,0.0
Olleya,0.0,0.0,0.0,0.0
Oceanospirillaceae_unclassified,0.0,0.0,0.00033068783068783067,0.0
Kordia,0.0,0.0,0.0,0.0
Legionella,0.0,0.0,0.0,0.0
Carboxylicivirga,0.0,0.0,0.0,0.0
Planctomycetaceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Chitinivibrio,0.0,0.0,0.00033068783068783067,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
Lactobacillus,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Cyclobacterium,0.0,0.0,0.0,0.0
Altererythrobacter,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Saccharibacteria_ge,0.0,0.0,0.0,0.0
Chitinivibrio,0.0,0.0,0.0,0.0
Candidatus_Azambacteria_ge,0.0,0.0,0.0,0.0
